"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:37.809 PM","1532348917809","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","6","34412","2018/07/23 09:28:38.363 PM","1532348918363","27.0","59.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310006866CC3"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:38.766 PM","1532348918766","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:38.986 PM","1532348918986","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:39.821 PM","1532348919821","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","1","33900","2018/07/23 09:28:40.457 PM","1532348920457","27.0","58.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310001846CC3"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","2","34155","2018/07/23 09:28:40.599 PM","1532348920599","26.0","58.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310002856BC3"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:40.982 PM","1532348920982","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:41.187 PM","1532348921187","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","6","34412","2018/07/23 09:28:41.309 PM","1532348921309","27.0","59.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310006866CC3"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:42.133 PM","1532348922133","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:28:43.379 PM","1532348923379","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","1","33900","2018/07/23 09:28:43.794 PM","1532348923794","27.0","58.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310001846CC3"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","2","34155","2018/07/23 09:28:43.921 PM","1532348923921","26.0","58.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310002856BC3"
